X,Y,Z,Class
-0.1513659,0.5646593,-0.33889744,2
-0.025015004,0.058148474,-0.013384671,2
-0.10736581,0.09688253,0.00201662,2
3.0806913,-0.229113,3.010897,2
-0.11893686,0.09776804,0.0630644,2
-0.16812281,0.11405923,0.049044997,2
2.0087945,-0.7301335,2.1992936,2
0.001487911,0.02712697,-0.046537723,2
0.02212558,-0.046853118,-0.037828133,2
2.6854954,-0.17699805,3.1346552,2
2.7622435,-0.113497645,-3.090306,2
0.05536405,0.00264802,-0.039041694,2
2.71814,-0.13573557,-3.1206203,2
0.01937544,-0.03216297,-0.034349803,2
1.62E-04,-0.04370132,-0.03279317,2
2.7913177,-0.10212134,-3.084431,2
0.058086287,0.015604177,-0.07489129,2
2.7441297,-0.2045217,-3.1096182,2
0.40027457,-0.15361907,0.42473084,2
0.39804307,-0.1827536,0.43404728,2
2.7406342,-0.12514383,-3.1036665,2
0.2890903,-0.14940542,0.38629502,2
0.33460274,-0.14212143,0.40848485,2
2.9533947,0.19225399,2.8252363,2
2.9411285,0.1445195,2.8263369,2
0.28807086,-0.15285105,0.41512075,2
0.28876626,-0.21735248,0.38780192,2
2.998665,0.32323155,2.877982,2
2.8677194,0.2508892,2.8915877,2
3.0709093,0.25734067,2.8724318,2
3.0195558,0.18263054,2.8648274,2
0.31448457,-0.17070283,0.43648857,2
0.28999808,-0.14562778,0.4116248,2
2.9874785,0.20235232,2.836295,2
3.0047588,0.1817195,2.8099158,2
0.31060857,-0.1129905,0.41968682,2
0.2872564,-0.10334329,0.41904047,2
2.9580464,0.20559837,2.7977319,2
2.9381764,0.18127237,2.77836,2
0.14657259,0.023311535,-0.0958048,2
0.108472496,0.021127887,-0.11081244,2
2.7923915,-0.18156384,-3.113531,2
2.7851562,-0.23601767,-3.1063025,2
0.11739945,0.038151342,-0.09490319,2
2.7983055,-0.17909701,-3.0429885,2
0.11139175,-0.057044834,-0.1165941,2
0.08534942,-0.030253557,-0.07710536,2
0.08684294,0.047442596,-0.090019666,2
2.8003538,0.057157777,-3.0597951,2
2.7073264,0.032944247,-3.0667815,2
0.12332296,0.03140302,-0.10900365,2
2.836629,-0.15081255,-3.0703719,2
2.7086692,-0.2527352,-3.1026883,2
0.09909048,0.03786135,-0.1282242,2
0.09396063,0.00718308,-0.1560853,2
0.15369977,-0.055659734,-0.16736794,2
2.8163953,-0.12555036,-3.032153,2
2.7695827,-0.13628276,-3.0562954,2
0.015042981,0.05967432,-0.060404934,2
0.058178432,-0.033473138,-0.102376,2
2.8177485,-0.09523856,-2.9879646,2
2.7705393,-0.12416568,-3.0012589,2
2.7603474,-0.177932,-3.0817826,2
0.06771429,0.005051952,-0.09549951,2
0.034260914,-0.022421502,-0.16080625,2
2.7640183,-0.1703907,-3.060893,2
2.7672293,-0.16093734,-3.0297003,2
0.06641282,-0.0191749,-0.13079317,2
2.7929711,-0.09580838,-3.024538,2
2.707152,-0.1907565,-3.0608566,2
0.08055812,-0.023806833,-0.1679904,2
0.06346577,-0.030115914,-0.16023025,2
2.778269,-0.12567122,-3.0182598,2
2.7294226,-0.22273965,-3.0726821,2
0.03604331,0.018750597,-0.12426479,2
0.052538484,-0.08068184,-0.16421095,2
0.05402895,-0.06091202,-0.16191673,2
0.047351014,-0.05559649,-0.13606778,2
0.031239776,-0.046749786,-0.15049048,2
2.7305815,-0.101792865,-3.0338032,2
2.7809346,-0.102594234,-3.004762,2
2.6784418,-0.101637065,-3.075064,2
0.091361314,-0.05045663,-0.14524609,2
0.03545875,-0.07087943,-0.17128652,2
2.757818,-0.16102786,-3.0431688,2
2.7452905,-0.19132139,-3.0193384,2
2.7620337,-0.113296576,-3.0091126,2
0.06871891,-0.17767184,-0.16009795,2
0.06971891,-0.18767184,-0.15009795,2
2.7766917,-0.05177397,-3.0230227,2
2.7843478,-0.00458441,-2.964738,2
0.083717026,-0.22032386,-0.16195084,2
0.08377773,-0.18512891,-0.15689321,2
2.7806132,-0.032272525,-3.002469,2
2.7702758,-0.03465752,-2.9695914,2
0.11116777,-0.22412854,-0.14418185,2
2.781532,-0.0665128,-3.0046842,2
2.7783465,-0.011844443,-2.9573932,2
0.06395943,-0.1290917,-0.18669786,2
0.06271475,-0.15718001,-0.1824719,2
2.7441666,0.026799034,-2.9823928,2
2.7713673,-0.023819866,-2.9658117,2
0.0900144,-0.19529577,-0.16016263,2
0.002264005,-0.111985885,-0.11796402,2
0.055870757,-0.20545837,-0.18569003,2
2.790267,-0.032941673,-2.9939177,2
2.7046742,-0.09650211,-3.024907,2
2.753951,-0.1731053,-3.0016153,2
2.7586012,-0.08295421,-2.9717638,2
0.1012275,-0.16614765,-0.196151,2
-0.042619735,0.02058969,-0.18005021,2
2.7319033,-0.06456328,-3.005886,2
2.7419467,-0.1557516,-2.9956706,2
0.057006925,-0.06074424,-0.20021889,2
2.8078434,-0.36759877,-3.0347502,2
-1.4391452,-0.42939106,-0.48820403,2
-1.4299608,-0.35332718,-0.40822273,2
-2.1315947,0.6004439,3.0672526,2
-1.4596466,-0.40576082,-0.4927401,2
-1.4783397,-0.37347504,-0.39896676,2
-2.150554,0.64558756,3.0127997,2
-2.157121,0.6104051,3.0313227,2
-2.1404376,0.6560792,3.0697238,2
-1.4511565,-0.38647935,-0.30172268,2
-1.4508642,-0.3807513,-0.34612963,2
-2.1876352,0.5642645,3.1043146,2
-2.1538155,0.62565154,3.008724,2
-2.1814382,0.6480782,3.017307,2
-1.3907973,-0.3505559,-0.3521963,2
-2.1322312,0.6326396,3.057195,2
-2.1552124,0.65500623,3.0264096,2
-1.4242913,-0.35027078,-0.38189483,2
-1.4528992,-0.34343445,-0.3544574,2
-1.444112,-0.35668668,-0.38648608,2
-2.2066004,0.6153883,3.0821774,2
-2.1551402,0.6616725,3.0333533,2
-1.4006807,-0.36399138,-0.27150264,2
-1.4743334,-0.35507748,-0.44988742,2
-2.2513142,0.58393234,3.1141593,2
-2.2461655,0.584759,3.0913384,2
-1.454853,-0.34927943,-0.27566242,2
-2.190901,0.595654,3.03496,2
-2.1685054,0.64332515,3.066428,2
-1.4345005,-0.3616638,-0.314603,2
-1.4867212,-0.36008394,-0.23582554,2
-2.1974652,0.5917616,3.017518,2
-2.2631013,0.5863022,-3.1381953,2
-1.4225703,-0.3527055,-0.241676,2
-1.4322221,-0.35868865,-0.18477678,2
-1.4438803,-0.32033685,-0.28599805,2
-2.1662352,0.59238625,3.0664685,2
-2.2085037,0.6073258,3.052777,2
-2.2903752,0.6001797,-3.0752697,2
3.132218,-0.08194917,2.8797797,2
3.102218,-0.09194917,2.7797797,2
3.0603538,-0.08149247,2.7862833,2
0.12270867,-0.2129576,-0.20874614,2
0.025491532,-0.11722182,-0.2789578,2
3.1273947,-0.06618435,2.89583,2
-0.05417492,0.027295431,-0.17806491,2
3.1392682,-0.004991788,2.9261045,2
3.101404,0.06898793,2.889464,2
-3.0816836,0.08889101,2.895515,2
5.14E-04,-0.1609894,-0.2437404,2
0.006973584,-0.104700476,-0.32008174,2
0.03221414,-0.17523448,-0.35672337,2
3.1282237,0.036954947,2.9018734,2
-3.1014469,-0.05213736,2.9300296,2
0.022842808,-0.15339331,-0.29740945,2
-2.105653,-0.31190327,2.8669238,2
-2.0956597,-0.2892237,2.8281329,2
-1.0934181,0.20796624,-0.16364017,2
-1.0854728,0.22976618,-0.11123737,2
-2.1268811,-0.25841746,2.7619388,2
-2.0860248,-0.22545737,2.7843583,2
-1.0063349,0.20515771,-0.16975787,2
-1.1088468,0.24959183,-0.13383633,2
-1.1515423,0.23624305,-0.17164196,2
-2.1275454,-0.19494583,2.7325084,2
-2.1053803,-0.24094363,2.804667,2
-2.1172132,-0.21336296,2.7831256,2
-2.1180727,-0.1839889,2.772919,2
-1.0409455,0.13672599,-0.26393566,2
-1.1555119,0.18790855,-0.1631507,2
-1.1151948,0.21417059,-0.17224206,2
-2.1569889,-0.26230365,2.774947,2
-2.076475,-0.21014346,2.766524,2
-2.117571,-0.22746816,2.7561285,2
-2.1476033,-0.18518418,2.698917,2
-1.1055446,0.16002478,-0.17135839,2
-1.3028814,0.27416447,0.103164315,2
-1.1164435,0.25264528,-0.09457951,2
-2.2091541,-0.2528907,2.8293388,2
-1.4088573,0.35700002,0.37576425,2
-2.1291108,-0.3228127,2.810513,2
-2.1913452,-0.1241616,2.9033776,2
-2.1813452,-0.2241616,2.8033776,2
-1.1649929,0.09508164,-0.26894215,2
-1.1544042,0.12533097,-0.25921032,2
-2.2182863,-0.21412171,2.773799,2
-2.1366036,-0.21266903,2.742743,2
-1.1269107,0.11725925,-0.18119945,2
-1.1689918,0.14532125,-0.17887977,2
-1.2395254,0.17864503,-0.17547888,2
-2.2267823,-0.2611503,2.7838993,2
-1.1501389,0.111304045,-0.26371822,2
-1.1046379,0.078844,-0.23679739,2
-2.2283506,-0.23855236,2.763002,2
-2.212199,-0.23207949,2.7465818,2
-1.1488783,0.102188885,-0.24487756,2
-1.1070359,0.14996733,-0.20802858,2
-2.1909297,-0.27252883,2.7781143,2
-2.1551342,-0.23837316,2.7531755,2
-2.170349,-0.2785552,2.7754025,2
-1.2585355,0.2032869,-0.16455284,2
-1.184163,0.1420688,-0.15807737,2
3.1313136,-0.47678736,2.9945226,2
3.085202,-0.45306554,2.9771628,2
-0.07250966,0.4954435,-0.01995192,2
-0.05005791,0.54606533,-0.02160019,2
-0.019815167,0.41269466,-0.03337591,2
-0.058914814,0.5019944,-0.047857866,2
-0.11173848,0.014707011,-0.034684237,2
-0.12572323,0.038743943,-0.06986569,2
3.0128279,-0.20467602,2.9949741,2
3.0244646,-0.06977451,2.9682353,2
-0.17627591,0.124848336,-0.10335508,2
-0.12555458,0.02345059,-0.07661806,2
3.0271513,-0.14884833,2.9562428,2
3.0409157,-0.09022869,2.9754055,2
-0.15482534,0.12830147,-0.05384435,2
-0.17942077,0.11117623,-0.111422874,2
3.0653057,-0.260992,2.974252,2
3.0437005,-0.16496097,2.9620523,2
3.0832944,-0.11803272,2.9698465,2
3.087335,-0.09906757,2.9775856,2
-0.19448698,0.1697477,-0.045327205,2
-0.12778513,0.12991865,-0.045869052,2
3.0812206,-0.18502519,2.9758248,2
3.09257,-0.21894743,2.992289,2
-0.14899008,0.16085497,-0.055958383,2
-0.14851,0.12310109,-0.078867614,2
-0.16970016,0.12510197,-0.10266521,2
2.9904544,-0.16682535,2.9984386,2
3.0149486,-0.14322071,2.9950566,2
-0.12685247,0.09255295,-0.06793366,2
-0.16201228,0.25470504,-0.104009174,2
3.0232651,-0.26845527,2.975156,2
-0.17179698,0.24409266,-0.11068328,2
-0.17819026,0.23402014,-0.097704954,2
-0.22050054,0.23420428,-0.10179576,2
3.024621,-0.23048621,2.9822626,2
3.0210052,-0.21889326,2.9819405,2
-0.227653,0.2445904,-0.08349461,2
-0.2324461,0.25105265,-0.093870044,2
2.9640038,-0.34800994,3.0001645,2
2.9795825,-0.27401328,2.9630096,2
-0.26233202,0.3821608,-0.089075565,2
-0.22978665,0.38577938,-0.120778695,2
3.000129,-0.2757182,2.9681027,2
2.9409456,-0.3418143,2.964459,2
2.9938722,-0.38162947,3.0096037,2
0.07442458,0.008346742,0.12566538,2
-0.019627472,0.047456924,0.064719185,2
2.7872803,-0.14100276,3.0241644,2
2.8088057,-0.05919011,3.0558243,2
0.040985234,0.289632,0.17255028,2
2.7371018,-0.2985021,2.7865353,2
2.798061,-0.2124376,2.8479846,2
0.068176076,0.2059587,0.014333975,2
0.065165564,0.27664468,0.049296644,2
2.6790352,-0.28943682,2.8248901,2
2.7533813,-0.25265634,2.859775,2
0.04237746,0.29147702,0.004239475,2
0.06326296,0.29557222,0.13174865,2
0.019933265,0.24533734,-0.002115377,2
-0.07094709,0.30069008,-0.04238518,2
-0.01663009,0.23862499,-0.04543757,2
2.7675617,-0.25905675,2.9092398,2
2.7393966,-0.19101879,2.9901447,2
2.7593842,-0.23424871,2.880973,2
2.768036,-0.25366455,2.8791127,2
0.18658338,0.42968222,-0.08460592,2
0.2202913,0.42245644,-0.08468155,2
2.8961613,-0.7311654,2.9582827,2
2.953628,-0.82497466,3.0000389,2
0.2634187,0.6720397,-0.3248412,2
0.29886195,0.69813466,-0.3400708,2
2.939392,-0.80924135,3.0223682,2
2.937696,-0.7681795,3.0475311,2
2.87414,-0.8050726,3.0124433,2
2.9324956,-0.8262773,3.0697439,2
0.2339717,0.709176,-0.39184016,2
0.2604472,0.62491065,-0.3696443,2
2.9471257,-0.8781274,3.059585,2
2.930346,-0.8326829,3.0733852,2
0.213565,0.7477624,-0.35686406,2
0.16905683,0.6801194,-0.3769399,2
0.24008812,0.59094256,-0.39181608,2
2.9853652,-0.72215146,3.138161,2
2.9462676,-0.71852124,-3.1279504,2
0.2965924,0.6972477,-0.32308882,2
0.10692853,-0.014858081,0.0113165,2
0.1825864,-0.029554917,0.017155847,2
3.0102446,-0.01638461,3.023575,2
3.0111675,-0.052194208,2.989701,2
0.18160358,0.05725652,-0.006225952,2
0.10222331,0.05859969,-0.013083436,2
3.0757546,-0.045249198,3.002012,2
2.9809232,-0.082331404,2.996631,2
2.9906178,-0.090279035,2.9985237,2
2.9769864,-0.08564644,2.9745767,2
0.04886417,0.15158069,0.001057929,2
0.09492485,0.12952325,-0.016158562,2
2.9483864,-0.17706168,3.0083969,2
2.9425747,-0.22855036,2.9893575,2
0.0307561,0.17551914,-0.030504765,2
0.0546031,0.16207093,-0.022735108,2
2.9341564,-0.17084046,2.9596736,2
2.9943447,-0.23441732,2.969991,2
0.12529495,0.26984084,-0.042871743,2
0.107641734,0.13594113,-0.002605444,2
0.10707308,0.101251245,-0.013600318,2
0.11424012,0.24802186,-0.04236089,2
0.10567153,0.33210748,-0.045080457,2
0.10367153,0.2517647,-0.058076456,2
2.872037,-0.2948713,2.9577382,2
2.935586,-0.30925465,2.992391,2
0.037582412,0.378059,-0.081683025,2
0.08267557,0.2867662,-0.08738506,2
2.9016125,-0.32010072,2.9220257,2
2.9068148,-0.40706003,2.9359736,2
0.003513356,0.4277239,-0.077404544,2
0.022685826,0.35859746,-0.04972967,2
2.8926191,-0.34459513,2.9769478,2
2.9769373,-0.28303218,2.9402297,2
2.881775,-0.37056616,2.9346309,2
2.8888915,-0.35471332,2.9460661,2
2.88463,-0.44742218,2.9315102,2
2.8672686,-0.48308748,2.8802533,2
0.049891286,0.33903173,-0.08022234,2
0.10425138,0.36619762,-0.05303492,2
3.0662053,-0.031001434,-3.1254458,2
3.0994527,-0.02992687,-3.1313667,2
-0.003433655,0.046720836,-0.012152182,2
0.08464481,0.020576628,0.009537046,2
3.0235677,-0.1257235,-3.110274,2
3.087087,-0.023262743,3.1323807,2
-0.026513226,0.16146691,-0.039496,2
0.032032482,0.016242746,0.044160753,2
3.0199654,-0.11099567,3.105469,2
3.0798814,-0.12858695,3.0612552,2
0.10992641,-0.045054283,0.024024881,2
-0.010987249,0.119713224,0.021603286,2
-0.044815812,0.08565166,0.018144637,2
0.042778373,-0.00971025,-0.02086783,2
3.0940993,-0.1981957,3.073367,2
-0.04507129,0.08690357,0.05071019,2
0.002178568,0.10843933,0.029994585,2
3.0348358,-0.17971767,3.0842316,2
3.0441322,-0.23190641,3.0593812,2
3.121774,-0.18089025,3.047776,2
-0.019267147,0.19309597,0.039016087,2
-0.021989243,0.14544527,0.045576278,2
3.023665,-0.15917906,3.0589087,2
3.0646834,-0.18735766,3.055393,2
-0.059806343,0.18620414,0.002008459,2
0.030729778,0.10665875,0.022527367,2
3.120985,-0.32136273,3.0640223,2
3.0575123,-0.19903716,3.0750284,2
0.018358653,0.08417117,0.051916897,2
3.0266955,-0.23325484,3.079969,2
3.0433235,-0.20312321,3.0615556,2
-0.070284285,0.25112763,0.007346639,2
-0.012845186,0.23188041,0.01408903,2
3.0124702,-0.20627274,3.0613182,2
3.0076134,-0.25643516,3.071115,2
-0.08561575,0.1434883,0.04852213,2
-0.08326053,0.12307756,0.07015422,2
3.026614,-0.17918807,3.071666,2
-0.015260102,0.17405032,0.016660808,2
3.008562,-0.18826744,3.0603456,2
-0.061199382,0.19864161,-0.001000642,2
3.003587,-0.29018536,3.0688577,2
2.9579973,-0.33315063,3.0454776,2
-0.10791724,0.31034055,0.031185146,2
-0.05608301,0.090931185,-0.120682575,2
0.046200365,0.019316252,-0.1462559,2
3.0674953,-0.051760454,-3.0947378,2
3.0595255,-0.1436677,-3.1263645,2
0.048329465,0.040072657,-0.19887283,2
0.08769928,0.03210253,-0.21374728,2
0.05188647,0.010865378,-0.098661676,2
-0.12528586,0.15406315,-0.074325375,2
3.136781,-0.1414502,3.1010654,2
3.0836139,-0.3305955,3.1123438,2
0.06230652,0.1790429,-0.072982065,2
0.05781458,0.17594545,-0.095707364,2
3.0682971,-0.18176453,3.0616765,2
3.099635,-0.14019886,3.1339748,2
2.990907,-0.28643355,3.036942,2
0.023190808,0.1184,-0.107627004,2
3.004888,-0.253633,-3.1301289,2
2.9975548,-0.30305204,3.0287476,2
-0.04250174,0.11095603,-0.101677366,2
0.014050677,0.06739401,-0.09022799,2
-0.07485924,0.15272951,-0.11777975,2
2.966161,-0.14523616,3.0343127,2
2.8909504,-0.29836696,3.035178,2
0.010359242,0.10371429,-0.10018715,2
-0.03323643,0.05751203,-0.05633997,2
2.9353871,-0.22948748,2.9551113,2
3.0586119,-0.19533816,2.946428,2
2.9960408,-0.1731509,3.0088785,2
2.966236,-0.13252045,2.9848862,2
2.9291077,-0.27016115,2.983768,2
-0.024435908,0.076398075,-0.060051218,2
-5.92E-04,0.13287316,-0.010360003,2
-0.022393743,0.12627041,-0.02185074,2
2.9642403,-0.1395212,2.9724197,2
2.860369,-0.15993847,2.9817877,2
-0.068215095,0.15119323,0.033501666,2
-0.09682627,0.15615326,-0.04663066,2
0.020076318,0.065782286,-0.07038151,2
2.9398203,-0.18654233,2.9823272,2
2.8795087,-0.21515745,2.9563801,2
0.05636041,-0.04285817,-0.005389758,2
0.031649366,0.06410558,-0.0364183,2
2.976125,-0.16774775,-2.9197712,2
2.9411917,-0.17260076,-2.8974595,2
0.05910376,0.025726141,0.004139058,2
-0.003588161,0.062677234,-0.029054254,2
0.0837548,0.04059586,0.033742405,2
0.06507912,-0.019932572,0.025275517,2
2.9032917,-0.079819106,-2.954758,2
2.960396,-0.14414395,-2.944985,2
-0.00731428,0.08814551,0.015409824,2
-0.03083986,0.07202057,-0.018657323,2
2.8837209,-0.055742092,-2.9404361,2
2.8202264,-0.14809582,-2.9602666,2
2.9479134,-0.06514376,-2.927178,2
2.937723,-0.15780151,-2.9235752,2
3.0849154,-0.3401064,-3.0557024,2
3.052878,-0.40546015,-3.0851734,2
0.1339532,0.2619654,0.07662983,2
0.27133352,0.26261413,0.006070457,2
3.0458314,-0.41653156,-3.042884,2
0.2389757,0.20834538,0.14747149,2
3.1017747,-0.4044547,-2.992918,2
0.19087228,0.3198178,0.013977966,2
0.19050778,0.2902099,0.004349996,2
0.30547264,0.17182511,0.11415521,2
0.18612553,0.32753408,-0.017395936,2
0.19150732,0.31668064,-0.009110661,2
2.972749,-0.37523693,-3.0612612,2
3.043612,-0.39624003,-3.0460222,2
2.9852216,-0.29928967,-3.0028584,2
0.15058285,0.35258928,-0.047164235,2
0.16984695,0.36278594,-0.0656244,2
3.0318885,-0.3880064,-2.9388986,2
3.0179665,-0.4325912,-2.9336936,2
3.0590632,-0.38715523,-3.0162172,2
0.20157716,0.36221454,-0.093864635,2
0.17626826,0.42341465,-0.11471911,2
2.9827785,-0.4994667,-2.9149718,2
3.0129313,-0.59584415,-2.907579,2
0.042283718,-0.00871338,-0.009793538,2
0.12857233,0.09919374,-0.04715808,2
0.1130844,0.07814011,-0.03359114,2
0.108495615,0.076474994,-0.024399145,2
2.950094,-0.11454043,-3.0142097,2
2.941612,-0.20887949,-3.0088964,2
0.13732181,0.14284751,-0.03249129,2
0.11498056,0.13900313,-0.045354024,2
2.9195163,-0.18932511,-3.0243034,2
2.9626386,-0.1836711,-3.0401983,2
0.1639041,0.13721068,0.010153594,2
0.1532661,0.118691556,-0.033869725,2
3.00814,-0.11354494,-2.9922967,2
3.0043166,-0.116055496,-2.9621518,2
2.9102283,-0.22372276,-3.01614,2
0.14796884,0.17068303,-0.072014965,2
0.12395302,0.18670653,-0.10133739,2
2.953064,-0.2630507,-3.0477333,2
2.989744,-0.25895673,-3.0304608,2
0.20446473,0.35477328,0.19737321,2
2.975173,-0.21872996,-3.008467,2
0.18379852,0.40792742,0.18434651,2
2.9150856,-0.4953254,2.9141006,2
2.9654086,-0.44226202,2.9393861,2
0.15239076,0.53765804,0.13209346,2
0.2085307,0.5392684,0.12735216,2
0.16071035,0.5701133,0.10937634,2
0.21410917,0.5046517,0.12433214,2
2.942508,-0.50209695,2.9640815,2
2.921241,-0.4888215,2.9515903,2
0.16663893,0.61479104,0.04045241,2
0.20248637,0.5757635,0.039364632,2
2.900705,-0.5672084,2.944006,2
2.883197,-0.61339444,2.9096134,2
2.9521868,-0.55437124,2.924103,2
0.15215728,0.6138252,0.07297756,2
0.159625,0.64751863,0.04303854,2
2.9704285,-0.53852415,2.9314134,2
2.8732471,-0.66569835,2.9362786,2
2.859905,-0.6929226,2.9103146,2
0.060345985,-0.048675496,0.00575926,2
0.0420661,0.003942039,-0.015691455,2
0.08246653,0.027673151,-0.010721126,2
0.025991034,0.04620336,-0.008850789,2
-3.1351426,0.01006111,2.9542327,2
-3.1118388,0.053945694,2.9404986,2
-0.010585198,0.056190573,-0.034911975,2
-3.0338671,0.016132277,2.9714727,2
0.050264966,0.10053977,-0.043427445,2
0.121715754,0.064563565,-0.04813306,2
3.1371665,-0.07225462,2.9781432,2
-3.1332955,-0.07010384,2.9755077,2
0.047325406,0.06947112,-0.03018468,2
0.056239147,0.19192536,-0.043013424,2
0.01356747,0.18165226,-0.051248334,2
-3.1373818,-0.16759185,2.968398,2
-3.0442069,-0.12561491,2.9866529,2
-0.011808557,0.22442424,-0.03746896,2
-0.057774894,0.19814847,-0.033633716,2
3.1360571,-0.003586609,2.9372027,2
3.075063,-0.25211978,2.9681847,2
-0.005903647,0.31565925,-0.049735617,2
-0.001391248,0.32923278,-0.061395254,2
3.0987437,-0.27418804,2.9884057,2
-3.1160593,-0.2421599,3.0045238,2
-0.029720642,0.26839557,-0.04545664,2
-0.049635284,0.32494235,-0.07211554,2
3.0926313,-0.21017615,3.0140417,2
3.1314595,-0.36046267,2.993582,2
-3.1273863,-0.32409507,2.9860306,2
-0.052371986,0.3533207,1.78E-05,2
-0.08361937,0.36773673,0.007016741,2
3.0425656,-0.4062441,2.9550316,2
3.0562694,-0.39427397,2.9638658,2
0.18045126,-0.06533652,0.007867435,2
0.14584649,-0.09014326,-0.020021718,2
-2.7722962,-0.031533094,3.0029862,2
-2.9722962,-0.041533094,3.0329862,2
0.07475019,-0.016889427,-0.08143381,2
0.023215683,-0.09652665,-0.07607278,2
-3.0893137,-0.16366069,3.0382857,2
-3.0638342,-0.16802934,3.033618,2
-0.055729743,0.1013738,-0.08058944,2
0.07999606,0.08483506,-0.07808312,2
-0.05187283,0.11091703,-0.081511185,2
0.025543218,0.060604066,-0.12881003,2
-3.1415823,-0.1888583,3.0188882,2
-3.1231575,-0.24587142,3.042389,2
-3.121677,-0.30404586,3.0469782,2
-0.11838844,0.20434074,-0.117929846,2
-0.048865817,0.27753425,-0.15695466,2
-3.1175628,-0.35729885,3.0811512,2
3.0700927,-0.45569786,3.0637817,2
3.116627,-0.18664922,3.0523884,2
-0.1383884,0.3581502,-0.0862977,2
-0.05579407,0.3278476,-0.110020004,2
-0.073447324,0.409989,-0.11564018,2
-0.045435105,0.3813091,-0.106093116,2
3.095352,-0.54199666,-3.1398318,2
3.139104,-0.51704824,3.1333277,2
3.0920894,-0.47662482,3.0863714,2
-0.06784369,0.45615533,-0.11991059,2
-0.117398016,0.430824,-0.12240514,2
3.0315192,-0.55652183,3.0951545,2
-0.10995857,0.5666507,-0.133906314,2
-0.10795857,0.5866507,-0.123906314,2
3.0989525,-0.55124015,3.1023824,2
-0.113994114,0.5392835,-0.13758998,2
-0.09739109,0.5375634,-0.12797959,2
-0.07711938,0.59562904,-0.15314953,2
3.115927,-0.61439294,3.122272,2
3.1386526,-0.6113214,3.1360772,2
3.0350208,-0.5452023,3.058615,2
3.0683892,-0.6772646,3.093426,2
0.1580625,-0.044345673,-0.0448578,2
0.16536105,-0.034692038,-0.09144238,2
0.20217378,0.08710072,-0.1383895,2
0.1761294,0.02480608,-0.102524355,2
2.897072,-0.10082269,3.0389031,2
2.8477926,-0.1885839,3.1389031,2
2.951937,-0.2241164,-3.0732937,2
0.13120672,0.14729527,-0.13615468,2
0.11001628,0.17467308,-0.10915309,2
2.8791964,-0.30393413,3.1110992,2
2.7828414,-0.39470503,3.088188,2
2.8925161,-0.14444308,-3.13614,2
0.08955481,0.30392763,-0.13231154,2
0.07258674,0.32762253,-0.13617347,2
0.043201696,0.31180716,-0.1457024,2
0.0953332,0.34447098,-0.15474027,2
2.8669062,-0.35770053,3.0792017,2
2.824028,-0.5070581,3.0688725,2
2.8205595,-0.4172698,3.0730286,2
0.10855532,0.38666657,-0.20690101,2
0.13813634,0.3515921,-0.1865226,2
2.8503442,-0.4352502,3.059032,2
2.8364184,-0.46287286,3.060352,2
0.13263808,0.46373037,-0.18878095,2
0.08994636,0.44037157,-0.19878095,2
2.8098533,-0.43732366,3.0700283,2
2.8423028,-0.45798993,3.055822,2
0.15222338,0.50019896,-0.21424703,2
0.12203435,0.5002445,-0.22055297,2
2.8288631,-0.61552,3.0613337,2
2.8058333,-0.6265385,3.053209,2
2.8533597,-0.50858957,3.062361,2
0.16149656,0.5452471,-0.24023478,2
0.17606324,0.5588416,-0.27421692,2
2.7907279,-0.64961636,3.0237849,2
2.776004,-0.6881176,2.9996424,2
0.11604599,0.6374971,-0.28990057,2
0.20213977,0.595878,-0.3003181,2
2.8215559,-0.64025676,2.9950619,2
2.7418907,-0.7451845,2.967618,2
0.06728757,-0.018900307,-0.065465756,2
2.9259028,-0.06639343,-3.106677,2
2.9364018,-0.09207672,-3.0545468,2
0.025570706,0.07497899,-0.042405114,2
0.08460865,0.01246235,-0.02578013,2
2.952213,-0.10915881,-3.0953677,2
2.9185407,-0.17269284,-3.1116297,2
0.061056696,0.14188007,-0.066164516,2
0.08264688,0.13262776,-0.0481114,2
2.8927598,-0.22752877,-3.110824,2
2.93803,-0.21672472,-3.1222324,2
0.08855523,-0.11060868,-0.012481769,2
0.05778781,0.19591875,-0.06659354,2
2.90904,-0.25980973,3.1077678,2
2.9420679,-0.3239828,-3.1311047,2
0.066653684,0.24750079,-0.05224756,2
0.06824104,0.19065446,-0.02888686,2
0.06404313,0.1913026,-0.0334591,2
2.8861969,-0.30326596,3.1187272,2
2.9057672,-0.340591,3.1243737,2
0.077236965,0.29717162,-0.04491945,2
0.13106585,0.25176728,-0.021862397,2
2.9831252,-0.36846986,3.1374135,2
2.9473236,-0.4654062,3.1347616,2
0.023285588,0.43648788,-0.04753516,2
0.051989876,0.41108382,-0.06612917,2
0.014927214,0.46833834,-0.044541597,2
0.053084284,0.49764577,-0.11539973,2
2.888213,-0.5688106,3.1090724,2
2.8773348,-0.599759,3.0728858,2
0.007280914,0.50736976,-0.051172115,2
0.035859205,0.5620466,-0.10610391,2
2.9346173,-0.5125421,3.105614,2
2.875435,-0.6320547,3.0832748,2
2.866814,-0.6718775,3.1274917,2
0.050031163,0.66463,-0.103926525,2
0.08164207,0.5923533,-0.1626933,2
2.8207135,-0.74314487,3.0654354,2
2.8488584,-0.5289075,3.0265026,2
2.8525007,-0.7765941,3.1273274,2
0.08279965,-0.10516622,-0.053922255,2
0.04267154,-0.1661647,-0.033959195,2
2.9960756,0.045877434,3.1316864,2
